Product,Brand,Type,Date,Revenue,Gross Profit,CMGR,Average Revenue,Average Gross Profit,%Total Revenue,% Variation from Average,%Total Gross Profit
"MUESLI WITH MIXED BERRIES, OAT FLAKES, AND SEEDS (ORGANIC)",0,Cereal,2015-05-01,3649.225,1766.665,46.37857017073181,27.596580275056393,7.018180397764071,0.16209998208473966,13123.468138544722,0.30857964252432035
"MUESLI WITH MIXED BERRIES, OAT FLAKES, AND SEEDS (ORGANIC)",0,Cereal,2015-06-01,5540.825,1740.185,46.37857017073181,27.596580275056393,7.018180397764071,0.24612558371563212,19977.940617186407,0.3039544368774977
"MUESLI WITH MIXED BERRIES, OAT FLAKES, AND SEEDS (ORGANIC)",0,Cereal,2015-07-01,1290.024745,-59.735255,46.37857017073181,27.596580275056393,7.018180397764071,0.05730339676324996,4574.581894358879,-0.010433830768141738
"MUESLI WITH MIXED BERRIES, OAT FLAKES, AND SEEDS (ORGANIC)",0,Cereal,2015-08-01,443.52,194.88,46.37857017073181,27.596580275056393,7.018180397764071,0.019701329475223846,1507.1556532708605,0.034039277811661835
"MUESLI WITH MIXED BERRIES, OAT FLAKES, AND SEEDS (ORGANIC)",0,Cereal,2015-09-01,2100.8,324.8,46.37857017073181,27.596580275056393,7.018180397764071,0.09331834632384167,7512.537419713707,0.056732129686103056
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",0,Cereal,2015-05-01,3382.285,1058.365,12.876863665102878,27.596580275056393,7.018180397764071,0.15024240432022792,12156.174374826911,0.18486237818729206
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",0,Cereal,2015-06-01,4682.125,1520.845,12.876863665102878,27.596580275056393,7.018180397764071,0.20798179849653328,16866.323194153203,0.26564278255068163
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",0,Cereal,2015-07-01,1379.3747449999998,-112.465255,12.876863665102878,27.596580275056393,7.018180397764071,0.061272358227470854,4898.353894764163,-0.01964406844778525
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",0,Cereal,2015-08-01,1301.12,519.68,12.876863665102878,27.596580275056393,7.018180397764071,0.057796252270028964,4614.787075179884,0.09077140749776487
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",0,Cereal,2015-09-01,2074.4,227.36,12.876863665102878,27.596580275056393,7.018180397764071,0.09214564814079262,7416.8733927333005,0.03971249078027214
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2014-05-01,420.0,99.0,7.168500665146582,27.596580275056393,7.018180397764071,0.018656562003052882,1421.927701961042,0.017292120809495697
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2014-06-01,300.0,70.0,7.168500665146582,27.596580275056393,7.018180397764071,0.013326115716466346,987.0912156864587,0.01222675208752221
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2014-07-01,180.0,42.0,7.168500665146582,27.596580275056393,7.018180397764071,0.007995669429879807,552.2547294118751,0.007336051252513326
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2014-08-01,174.0,36.0,7.168500665146582,27.596580275056393,7.018180397764071,0.00772914711555048,530.512905098146,0.006288043930725708
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2014-09-01,696.4,144.4,7.168500665146582,27.596580275056393,7.018180397764071,0.030934356616490542,2423.5010753468327,0.025222042877688672
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2014-10-01,294.0,64.0,7.168500665146582,27.596580275056393,7.018180397764071,0.01305959340213702,965.3493913727294,0.011178744765734593
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-05-01,480.0,118.33,6.682663713109971,27.596580275056393,7.018180397764071,0.021321785146346153,1639.345945098334,0.020668451064521472
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-06-01,240.0,56.57,6.682663713109971,27.596580275056393,7.018180397764071,0.010660892573173077,769.6729725491668,0.009880962365587592
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-07-01,120.0,28.0,6.682663713109971,27.596580275056393,7.018180397764071,0.005330446286586538,334.8364862745834,0.004890700835008884
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-08-01,240.0,56.0,6.682663713109971,27.596580275056393,7.018180397764071,0.010660892573173077,769.6729725491668,0.009781401670017767
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-09-01,120.0,28.0,6.682663713109971,27.596580275056393,7.018180397764071,0.005330446286586538,334.8364862745834,0.004890700835008884
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-10-01,240.0,56.0,6.682663713109971,27.596580275056393,7.018180397764071,0.010660892573173077,769.6729725491668,0.009781401670017767
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-11-01,210.0,26.0,6.682663713109971,27.596580275056393,7.018180397764071,0.009328281001526441,660.963850980521,0.004541365061079678
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2014-12-01,475.2,61.2,6.682663713109971,27.596580275056393,7.018180397764071,0.021108567294882693,1621.9524856473504,0.010689674682233703
MULBERRY JAM (NATURAL),0,Jam,2015-06-01,51.0,6.0,0.0,27.596580275056393,7.018180397764071,0.0022654396717992787,84.80550666669797,0.001048007321787618
MULTIGRAIN BREAD,NGS,Bread,2015-08-01,68.0,22.0,40.86122543964611,27.596580275056393,7.018180397764071,0.003020586229065705,146.40734222226396,0.003842693513221266
MULTIGRAIN BREAD,NGS,Bread,2015-09-01,306.0,99.0,40.86122543964611,27.596580275056393,7.018180397764071,0.013592638030795672,1008.8330400001878,0.017292120809495697
MULTIGRAIN BREAD,NGS,Bread,2015-10-01,272.0,88.0,40.86122543964611,27.596580275056393,7.018180397764071,0.01208234491626282,885.6293688890559,0.015370774052885065
MULTIGRAIN BREAD,NGS,Bread,2015-11-01,374.0,121.0,40.86122543964611,27.596580275056393,7.018180397764071,0.01661322425986138,1255.2403822224517,0.021134814322716963
MULTIGRAIN BREAD,NGS,Bread,2015-12-01,34.0,11.0,40.86122543964611,27.596580275056393,7.018180397764071,0.0015102931145328524,23.20367111113198,0.001921346756610633
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2014-11-01,22.0,6.6,24.31714864454029,27.596580275056393,7.018180397764071,0.0009772484858741987,-20.279977516326365,0.0011528080539663797
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-01-01,22.0,6.6,24.31714864454029,27.596580275056393,7.018180397764071,0.0009772484858741987,-20.279977516326365,0.0011528080539663797
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-04-01,30.0,30.0,24.31714864454029,27.596580275056393,7.018180397764071,0.0013326115716466346,8.709121568645864,0.00524003660893809
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-05-01,282.0,69.6,24.31714864454029,27.596580275056393,7.018180397764071,0.012526548773478365,921.8657427452711,0.012156884932736367
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-06-01,120.0,24.0,24.31714864454029,27.596580275056393,7.018180397764071,0.005330446286586538,334.8364862745834,0.004192029287150472
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-07-01,114.12371100000001,18.123711,24.31714864454029,27.596580275056393,7.018180397764071,0.0050694192625952116,313.542945765467,0.003165630304327132
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-08-01,30.0,6.0,24.31714864454029,27.596580275056393,7.018180397764071,0.0013326115716466346,8.709121568645864,0.001048007321787618
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-09-01,180.0,36.0,24.31714864454029,27.596580275056393,7.018180397764071,0.007995669429879807,552.2547294118751,0.006288043930725708
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,2015-10-01,90.0,18.0,24.31714864454029,27.596580275056393,7.018180397764071,0.003997834714939904,226.1273647059376,0.003144021965362854
MUNG BEANS,0,Grains,2015-05-01,304.0,79.0,7.650634159907366,27.596580275056393,7.018180397764071,0.013503797259352563,1001.5857652289448,0.013798763070203637
MUNG BEANS,0,Grains,2015-10-01,304.0,79.0,7.650634159907366,27.596580275056393,7.018180397764071,0.013503797259352563,1001.5857652289448,0.013798763070203637
MUNG BEANS,0,Grains,2015-11-01,76.0,19.75,7.650634159907366,27.596580275056393,7.018180397764071,0.003375949314838141,175.3964413072362,0.003449690767550909
MURCOTT MANDARINES,NGS,Fresh fruits,2014-05-01,30.0,7.5,0.0,27.596580275056393,7.018180397764071,0.0013326115716466346,8.709121568645864,0.0013100091522345225
MUSELI,Bob's Red Mill,Cereal,2015-11-01,54.859593999999994,6.109594,0.0,27.596580275056393,7.018180397764071,0.002436884326007876,98.7912757784185,0.0010671498741916168
MUSHROOM,NGS,Fresh vegetables,2012-12-01,12.99,2.29,15.636506545432606,27.596580275056393,7.018180397764071,0.0005770208105229927,-52.928950360776334,0.0003999894611489409
MUSHROOM,NGS,Fresh vegetables,2013-01-01,207.84,36.64,15.636506545432606,27.596580275056393,7.018180397764071,0.009232332968367883,653.1367942275785,0.006399831378383054
MUSHROOM,NGS,Fresh vegetables,2013-02-01,246.81,43.51,15.636506545432606,27.596580275056393,7.018180397764071,0.010963395399936862,794.3499431452495,0.007599799761829877
MUSHROOM,NGS,Fresh vegetables,2013-03-01,454.65,80.15,15.636506545432606,27.596580275056393,7.018180397764071,0.020195728368304747,1547.486737372828,0.013999631140212932
MUSHROOM,NGS,Fresh vegetables,2013-04-01,207.84,36.64,15.636506545432606,27.596580275056393,7.018180397764071,0.009232332968367883,653.1367942275785,0.006399831378383054
MUSHROOM,NGS,Fresh vegetables,2013-05-01,249.51,44.4,15.636506545432606,27.596580275056393,7.018180397764071,0.01108333044138506,804.1337640864276,0.007755254181228373
MUSHROOM,NGS,Fresh vegetables,2013-06-01,212.16,37.44,15.636506545432606,27.596580275056393,7.018180397764071,0.009424229034684999,668.7909077334635,0.006539565687954736
MUSHROOM,NGS,Fresh vegetables,2013-07-01,172.38,30.42,15.636506545432606,27.596580275056393,7.018180397764071,0.007657186090681562,524.6426125334391,0.005313397121463223
MUSHROOM,NGS,Fresh vegetables,2013-08-01,132.6,23.4,15.636506545432606,27.596580275056393,7.018180397764071,0.005890143146678125,380.4943173334147,0.00408722855497171
MUSHROOM,NGS,Fresh vegetables,2013-09-01,198.9,35.1,15.636506545432606,27.596580275056393,7.018180397764071,0.008835214720017187,620.741476000122,0.006130842832457566
MUSHROOM,NGS,Fresh vegetables,2013-10-01,159.12,28.08,15.636506545432606,27.596580275056393,7.018180397764071,0.00706817177601375,476.5931808000977,0.0049046742659660525
MUSHROOM,NGS,Fresh vegetables,2013-11-01,132.6,23.4,15.636506545432606,27.596580275056393,7.018180397764071,0.005890143146678125,380.4943173334147,0.00408722855497171
MUSHROOM,NGS,Fresh vegetables,2013-12-01,119.34,21.06,15.636506545432606,27.596580275056393,7.018180397764071,0.005301128832010313,332.4448856000733,0.0036785056994745394
MUSHROOM,NGS,Fresh vegetables,2014-01-01,212.16,37.44,15.636506545432606,27.596580275056393,7.018180397764071,0.009424229034684999,668.7909077334635,0.006539565687954736
MUSHROOM,NGS,Fresh vegetables,2014-02-01,145.86,25.74,15.636506545432606,27.596580275056393,7.018180397764071,0.006479157461345938,428.5437490667562,0.004495951410468881
MUSHROOM,NGS,Fresh vegetables,2014-03-01,185.64,32.76,15.636506545432606,27.596580275056393,7.018180397764071,0.008246200405349374,572.6920442667806,0.005722119976960394
MUSHROOM,NGS,Fresh vegetables,2014-04-01,145.86,25.74,15.636506545432606,27.596580275056393,7.018180397764071,0.006479157461345938,428.5437490667562,0.004495951410468881
MUSHROOM,NGS,Fresh vegetables,2014-05-01,135.82,26.88,15.636506545432606,27.596580275056393,7.018180397764071,0.00603317678870153,392.162429715116,0.0046950728016085285
MUSHROOM,NGS,Fresh vegetables,2014-06-01,207.0,57.5,15.636506545432606,27.596580275056393,7.018180397764071,0.009195019844361779,650.0929388236565,0.010043403500464673
MUSHROOM,NGS,Fresh vegetables,2014-07-01,126.0,35.0,15.636506545432606,27.596580275056393,7.018180397764071,0.005596968600915865,356.5783105883126,0.006113376043761105
MUSHROOM,NGS,Fresh vegetables,2014-08-01,188.1,51.6,15.636506545432606,27.596580275056393,7.018180397764071,0.008355474554224399,581.6061922354096,0.009012862967373515
MUSHROOM,NGS,Fresh vegetables,2014-09-01,333.0,92.5,15.636506545432606,27.596580275056393,7.018180397764071,0.014791988445277644,1106.671249411969,0.01615677954422578
MUSHROOM,NGS,Fresh vegetables,2014-10-01,153.0,42.5,15.636506545432606,27.596580275056393,7.018180397764071,0.006796319015397836,454.4165200000939,0.007423385195995628
MUSHROOM,NGS,Organic fresh fruits & vegetables,2014-05-01,18.75,3.75,0.0,27.596580275056393,7.018180397764071,0.0008328822322791466,-32.05679901959633,0.0006550045761172613
MUSHROOM,NGS,Vegetables,2015-04-01,30.0,30.0,42.060166244300426,27.596580275056393,7.018180397764071,0.0013326115716466346,8.709121568645864,0.00524003660893809
MUSHROOM,NGS,Vegetables,2015-05-01,487.5,246.5,42.060166244300426,27.596580275056393,7.018180397764071,0.02165493803925781,1666.5232254904952,0.04305563413677464
MUSHROOM,NGS,Vegetables,2015-06-01,151.5,41.71,42.060166244300426,27.596580275056393,7.018180397764071,0.006729688436815504,448.9810639216616,0.007285397565293591
MUSHROOM,NGS,Vegetables,2015-07-01,198.0,58.5,42.060166244300426,27.596580275056393,7.018180397764071,0.008795236372867788,617.4802023530626,0.010218071387429275
MUSHROOM,NGS,Vegetables,2015-08-01,217.87482999999997,62.87483,42.060166244300426,27.596580275056393,7.018180397764071,0.00967808398761811,689.4993793739349,0.01098221369935863
MUSHROOM,NGS,Vegetables,2015-09-01,418.0,123.5,42.060166244300426,27.596580275056393,7.018180397764071,0.018567721231609775,1414.680427189799,0.021571484040128472
MUSHROOM,NGS,Vegetables,2015-10-01,242.0,71.5,42.060166244300426,27.596580275056393,7.018180397764071,0.010749733344616185,776.92024732041,0.012488753917969114
MUSHROOM,NGS,Vegetables,2015-11-01,237.82335,67.65335,42.060166244300426,27.596580275056393,7.018180397764071,0.010564204940592254,761.7855822337539,0.011816867690576724
MUSHROOM,NGS,Vegetables,2015-12-01,44.0,14.0,42.060166244300426,27.596580275056393,7.018180397764071,0.0019544969717483975,59.440044967347276,0.002445350417504442
MUSHROOMS ( BROWN ),NGS,Fresh vegetables,2014-09-01,48.0,10.5,5.2978265369181035,27.596580275056393,7.018180397764071,0.002132178514634615,73.93459450983339,0.0018340128131283315
MUSHROOMS ( BROWN ),NGS,Fresh vegetables,2014-10-01,80.0,17.5,5.2978265369181035,27.596580275056393,7.018180397764071,0.003553630857724359,189.8909908497223,0.0030566880218805526
MUSHROOMS / 250G,NGS,Fresh Produce,2012-07-01,189.84,43.82,2.6286329433544475,27.596580275056393,7.018180397764071,0.008432766025379904,587.9113212863911,0.007653946806788904
MUSHROOMS / 250G,NGS,Fresh Produce,2012-08-01,40.68,9.39,2.6286329433544475,27.596580275056393,7.018180397764071,0.0018070212911528365,47.40956884708379,0.001640131458597622
MUSHROOMS / 250G,NGS,Fresh Produce,2012-09-01,54.24,12.52,2.6286329433544475,27.596580275056393,7.018180397764071,0.0024093617215371153,96.54609179611174,0.0021868419447968294
MUSHROOMS / 250G,NGS,Fresh Produce,2012-10-01,94.92,21.91,2.6286329433544475,27.596580275056393,7.018180397764071,0.004216383012689952,243.9556606431955,0.003826973403394452
MUSHROOMS / 250G,NGS,Fresh Produce,2012-11-01,176.28,40.69,2.6286329433544475,27.596580275056393,7.018180397764071,0.007830425594995624,538.7747983373631,0.007107236320589696
MUSHROOMS / 250G,NGS,Fresh Produce,2012-12-01,54.24,12.52,2.6286329433544475,27.596580275056393,7.018180397764071,0.0024093617215371153,96.54609179611174,0.0021868419447968294
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2013-01-01,34.8,6.6,3.980851689571585,27.596580275056393,7.018180397764071,0.0015458294231100959,26.102581019629195,0.0011528080539663797
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2013-02-01,17.4,3.3,3.980851689571585,27.596580275056393,7.018180397764071,0.0007729147115550479,-36.9487094901854,0.0005764040269831899
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2013-03-01,11.6,2.2,3.980851689571585,27.596580275056393,7.018180397764071,0.000515276474370032,-57.96580632679027,0.0003842693513221266
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2013-04-01,58.0,11.0,3.980851689571585,27.596580275056393,7.018180397764071,0.00257638237185016,110.17096836604867,0.001921346756610633
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2013-05-01,23.2,4.4,3.980851689571585,27.596580275056393,7.018180397764071,0.001030552948740064,-15.931612653580533,0.0007685387026442533
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2014-04-01,7.25,1.58,3.980851689571585,27.596580275056393,7.018180397764071,0.00032204779648127,-73.72862895424392,0.00027597526140407273
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,2014-05-01,7.25,1.58,3.980851689571585,27.596580275056393,7.018180397764071,0.00032204779648127,-73.72862895424392,0.00027597526140407273
MUSTARD LEAVES (CHEMICAL FREE),0,Herbs,2015-05-01,24.0,24.0,0.0,27.596580275056393,7.018180397764071,0.0010660892573173075,-13.032702745083308,0.004192029287150472
MUSTARD LEAVES / 250G,NGS,Fresh Produce,2012-08-01,6.5,1.5,3.2008279734209615,27.596580275056393,7.018180397764071,0.00028873250719010414,-76.44635699346007,0.0002620018304469045
MUSTARD LEAVES / 250G,NGS,Fresh Produce,2012-09-01,13.0,3.0,3.2008279734209615,27.596580275056393,7.018180397764071,0.0005774650143802083,-52.89271398692012,0.000524003660893809
MUSTARD LEAVES / 250G,NGS,Fresh Produce,2012-11-01,6.5,1.5,3.2008279734209615,27.596580275056393,7.018180397764071,0.00028873250719010414,-76.44635699346007,0.0002620018304469045
NANDO'S GARLIC SAUCE,Nando's,Condiments,2014-04-01,24.0,5.0,0.0,27.596580275056393,7.018180397764071,0.0010660892573173075,-13.032702745083308,0.000873339434823015
NATURAL BATH SALT - CHAMOMILE LAVENDER,Cuddly Brand,Cosmetics,2015-11-01,100.0,25.0,0.0,27.596580275056393,7.018180397764071,0.004442038572155449,262.3637385621529,0.004366697174115075
NATURAL BATH SALT - EUCALYPTUS SPEARMINT,Cuddly Brand,Cosmetics,2015-11-01,100.0,25.0,0.0,27.596580275056393,7.018180397764071,0.004442038572155449,262.3637385621529,0.004366697174115075
NATURAL BATH SALT - SPA BREEZE,Cuddly Brand,Cosmetics,2015-10-01,100.0,25.0,0.0,27.596580275056393,7.018180397764071,0.004442038572155449,262.3637385621529,0.004366697174115075
NATURAL DEODORANT (STICK),0,Cosmetics,2015-05-01,975.0,292.5,14.379547961358625,27.596580275056393,7.018180397764071,0.04330987607851562,3433.046450980991,0.05109035693714638
NATURAL DEODORANT (STICK),0,Cosmetics,2015-06-01,195.0,58.5,14.379547961358625,27.596580275056393,7.018180397764071,0.008661975215703124,606.6092901961981,0.010218071387429275
NATURAL DEODORANT (STICK),0,Cosmetics,2015-07-01,260.0,78.0,14.379547961358625,27.596580275056393,7.018180397764071,0.011549300287604166,842.1457202615975,0.013624095183239034
NATURAL DEODORANT (STICK),0,Cosmetics,2015-09-01,65.0,19.5,14.379547961358625,27.596580275056393,7.018180397764071,0.0028873250719010416,135.53643006539937,0.0034060237958097586
NATURAL DEODORANT (STICK),0,Cosmetics,2015-10-01,829.021967,237.521967,14.379547961358625,27.596580275056393,7.018180397764071,0.03682547554578181,2904.074993122698,0.041487460083566165
NATURAL DEODORANT (STICK),0,Cosmetics,2015-11-01,1560.0,273.0,14.379547961358625,27.596580275056393,7.018180397764071,0.069295801725625,5552.874321569585,0.04768433314133662
NATURAL DEODORANT (STICK),0,Cosmetics,2015-12-01,390.0,0.0,14.379547961358625,27.596580275056393,7.018180397764071,0.01732395043140625,1313.2185803923962,0.0
NATURAL DEODORANT POWDER,Healing Herbs,Cosmetics,2014-07-01,70.0,14.0,0.0,27.596580275056393,7.018180397764071,0.003109427000508814,153.654616993507,0.002445350417504442
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,2014-05-01,78.0,21.41,12.34642587520607,27.596580275056393,7.018180397764071,0.0034647900862812497,182.64371607847926,0.0037396394599121504
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,2014-06-01,156.0,42.06,12.34642587520607,27.596580275056393,7.018180397764071,0.006929580172562499,465.28743215695846,0.007346531325731202
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,2014-07-01,78.0,20.55,12.34642587520607,27.596580275056393,7.018180397764071,0.0034647900862812497,182.64371607847926,0.0035894250771225916
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,2014-09-01,312.0,77.32,12.34642587520607,27.596580275056393,7.018180397764071,0.013859160345124999,1030.574864313917,0.013505321020103102
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,2014-10-01,312.0,75.28,12.34642587520607,27.596580275056393,7.018180397764071,0.013859160345124999,1030.574864313917,0.013148998530695314
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,2014-11-01,198.9,21.36,12.34642587520607,27.596580275056393,7.018180397764071,0.008835214720017187,620.741476000122,0.00373090606556392
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-01-01,279.0,36.0,4.863741489553752,27.596580275056393,7.018180397764071,0.0123932876163137,910.9948305884066,0.006288043930725708
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-02-01,232.5,30.0,4.863741489553752,27.596580275056393,7.018180397764071,0.010327739680261417,742.4956921570055,0.00524003660893809
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-03-01,186.0,24.0,4.863741489553752,27.596580275056393,7.018180397764071,0.008262191744209134,573.9965537256044,0.004192029287150472
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-04-01,46.5,6.0,4.863741489553752,27.596580275056393,7.018180397764071,0.0020655479360522835,68.4991384314011,0.001048007321787618
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-05-01,46.5,6.0,4.863741489553752,27.596580275056393,7.018180397764071,0.0020655479360522835,68.4991384314011,0.001048007321787618
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-06-01,93.0,12.0,4.863741489553752,27.596580275056393,7.018180397764071,0.004131095872104567,236.9982768628022,0.002096014643575236
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-07-01,186.0,24.0,4.863741489553752,27.596580275056393,7.018180397764071,0.008262191744209134,573.9965537256044,0.004192029287150472
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-09-01,47.25,9.0,4.863741489553752,27.596580275056393,7.018180397764071,0.0020988632253434495,71.21686647061725,0.001572010982681427
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-10-01,283.5,54.0,4.863741489553752,27.596580275056393,7.018180397764071,0.012593179352060696,927.3011988237034,0.009432065896088563
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-11-01,189.0,36.0,4.863741489553752,27.596580275056393,7.018180397764071,0.008395452901373798,584.8674658824689,0.006288043930725708
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2013-12-01,141.75,27.0,4.863741489553752,27.596580275056393,7.018180397764071,0.006296589676030348,413.65059941185166,0.004716032948044281
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,2014-03-01,47.25,9.0,4.863741489553752,27.596580275056393,7.018180397764071,0.0020988632253434495,71.21686647061725,0.001572010982681427
NATURAL SOAP - EUCALYPTUS LAVENDER,Cuddly Brand,Cosmetics,2015-12-01,85.0,21.25,0.0,27.596580275056393,7.018180397764071,0.0037757327863321313,208.00917777782996,0.003711692597997814
NATURAL SOLID PERFUME - CASHMERE GLOW,Cuddly Brand,Cosmetics,2015-10-01,55.0,13.75,41.1323125061481,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
NATURAL SOLID PERFUME - CASHMERE GLOW,Cuddly Brand,Cosmetics,2015-11-01,49.631737,8.381737,41.1323125061481,27.596580275056393,7.018180397764071,0.0022046609015707475,79.84741770653531,0.0014640202908830305
NATURAL SOLID PERFUME - CASHMERE GLOW,Cuddly Brand,Cosmetics,2015-12-01,330.0,82.5,41.1323125061481,27.596580275056393,7.018180397764071,0.01465872728811298,1095.8003372551045,0.014410100674579748
NATURAL SOLID PERFUME - FRENCH MUSK,Cuddly Brand,Cosmetics,2015-11-01,55.0,13.75,13.716560816735491,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
NATURAL SOLID PERFUME - FRENCH MUSK,Cuddly Brand,Cosmetics,2015-12-01,49.587859,8.337859,13.716560816735491,27.596580275056393,7.018180397764071,0.002202711823886057,79.688419745329,0.0014563562133387978
NATURAL SOLID PERFUME - JUICY LUCY,Cuddly Brand,Cosmetics,2015-10-01,55.0,13.75,41.421356237309524,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
NATURAL SOLID PERFUME - JUICY LUCY,Cuddly Brand,Cosmetics,2015-12-01,385.0,96.25,41.421356237309524,27.596580275056393,7.018180397764071,0.017101848502798476,1295.1003934642886,0.016811784120343037
NATURAL SOLID PERFUME - MUSKY BREEZE,Cuddly Brand,Cosmetics,2015-11-01,55.0,13.75,24.573093961551738,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
NATURAL SOLID PERFUME - MUSKY BREEZE,Cuddly Brand,Cosmetics,2015-12-01,110.0,27.5,24.573093961551738,27.596580275056393,7.018180397764071,0.0048862424293709935,298.60011241836816,0.0048033668915265825
NATURAL SOLID PERFUME - POMEGRANATE CURRANT,Cuddly Brand,Cosmetics,2015-10-01,55.0,13.75,12.246204830937302,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
NATURAL SOLID PERFUME - POMEGRANATE CURRANT,Cuddly Brand,Cosmetics,2015-11-01,55.0,13.75,12.246204830937302,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
NATURAL SOLID PERFUME - SANDALWOOD ROSE,Cuddly Brand,Cosmetics,2015-10-01,55.0,13.75,0.0,27.596580275056393,7.018180397764071,0.0024431212146854967,99.30005620918408,0.0024016834457632912
